2_min,3_min,4_min,5_min,6_min,7_min,8_min,9_min,10_min,11_min,12_min,13_min,14_min,15_min,16_min,17_min,18_min,19_min,20_min,21_min,22_min,23_min,24_min,25_min,26_min,27_min,28_min,29_min,30_min,31_min,32_min,33_min,2_max,3_max,4_max,5_max,6_max,7_max,8_max,9_max,10_max,11_max,12_max,13_max,14_max,15_max,16_max,17_max,18_max,19_max,20_max,21_max,22_max,23_max,24_max,25_max,26_max,27_max,28_max,29_max,30_max,31_max,32_max,33_max,class
0.13636500000000001,0.525,0.05379499999999998,0.48269,0.0,0.13636500000000001,0.16818,0.529545,0.25909000000000004,0.58409,0.09095500000000001,0.452205,0.21591,0.0,0.24772499999999997,0.39091,0.16591,0.45,0.0,0.65,0.006819999999999993,1.0,0.21363499999999996,0.336365,0.21509,0.426635,0.288635,0.45909,0.255365,0.42678499999999997,0.0,0.0,0.8636349999999999,0.475,0.946205,0.5173099999999999,1.0,0.8636349999999999,0.83182,0.47045499999999996,0.74091,0.41591,0.909045,0.547795,0.78409,1.0,0.752275,0.60909,0.83409,0.55,1.0,0.35,0.99318,0.0,0.786365,0.663635,0.78491,0.573365,0.711365,0.54091,0.7446349999999999,0.573215,1.0,1.0,0
0.21176500000000004,0.507845,0.29803999999999997,0.5,0.30784500000000004,0.435295,0.3,0.52941,0.21764499999999998,0.42941,0.26666500000000004,0.458825,0.237255,0.52745,0.20980500000000002,0.492155,0.24901999999999996,0.5,0.27059,0.466665,0.20980500000000002,0.458825,0.25098,0.49804,0.256995,0.449805,0.268625,0.458825,0.27451000000000003,0.382355,0.284315,0.413725,0.788235,0.492155,0.70196,0.5,0.692155,0.564705,0.7,0.47058999999999995,0.782355,0.5705899999999999,0.733335,0.541175,0.762745,0.47255,0.790195,0.507845,0.75098,0.5,0.72941,0.533335,0.790195,0.541175,0.74902,0.50196,0.743005,0.550195,0.731375,0.541175,0.72549,0.617645,0.715685,0.586275,1
0.29034000000000004,0.43759,0.325,0.4375,0.38409000000000004,0.360225,0.51818,0.27841,0.477415,0.31903000000000004,0.595455,0.33182,0.56675,0.36339,0.486365,0.297725,0.673865,0.436365,0.60014,0.47461,0.59318,0.31818,0.5700149999999999,0.52401,0.549855,0.53557,1.0,1.0,0.51458,0.53732,0.50263,0.53157,0.70966,0.5624100000000001,0.675,0.5625,0.61591,0.639775,0.48182,0.72159,0.5225850000000001,0.68097,0.40454500000000004,0.66818,0.43325,0.63661,0.5136350000000001,0.702275,0.32613499999999995,0.563635,0.39986,0.52539,0.40681999999999996,0.68182,0.42998500000000006,0.47599,0.450145,0.46443,0.0,0.0,0.48541999999999996,0.46268,0.49737,0.46843,0
0.058475,0.60998,0.0,0.318135,0.08798500000000004,0.40397,0.07456999999999997,0.470495,0.04721000000000003,0.52146,0.07403500000000002,0.375,0.11051500000000003,0.37339,0.15397,0.2103,0.14484999999999998,0.30472,0.13411999999999996,0.36212500000000003,0.0,0.325645,0.2162,0.23980500000000005,0.150945,0.233825,0.095495,0.20708000000000004,0.28486999999999996,0.145385,0.238195,0.22907499999999997,0.941525,0.39002000000000003,1.0,0.6818649999999999,0.912015,0.5960300000000001,0.92543,0.529505,0.95279,0.47853999999999997,0.9259649999999999,0.625,0.889485,0.62661,0.8460300000000001,0.7897000000000001,0.8551500000000001,0.69528,0.86588,0.637875,1.0,0.674355,0.7838,0.760195,0.849055,0.766175,0.904505,0.79292,0.71513,0.854615,0.7618050000000001,0.7709250000000001,1
0.07721499999999998,0.5429,0.658725,0.902765,0.544805,0.7821750000000001,0.09676000000000001,0.47712,0.05243000000000003,0.503815,0.59247,0.18017,0.600095,0.840325,0.07149499999999998,0.55672,0.11010500000000001,0.578645,0.534795,0.24595,0.67064,0.09533000000000003,0.10533999999999999,0.51859,0.14559,0.62644,0.11058000000000001,0.570545,0.60677,0.8908499999999999,0.59247,0.799335,0.922785,0.45709999999999995,0.341275,0.09723499999999996,0.455195,0.21782499999999994,0.90324,0.52288,0.94757,0.496185,0.40752999999999995,0.8198300000000001,0.39990499999999995,0.159675,0.928505,0.44328,0.889895,0.42135500000000004,0.465205,0.75405,0.32936,0.90467,0.89466,0.48141,0.85441,0.37356,0.88942,0.42945500000000003,0.39322999999999997,0.10915000000000008,0.40752999999999995,0.20066499999999998,0
0.14565,0.623915,0.17825999999999997,0.47826,0.273915,0.308695,0.173915,0.40869500000000003,0.25,0.365215,0.21087,0.6152150000000001,0.24782500000000002,0.31087,0.30652,0.7130449999999999,0.319565,0.630435,0.365215,0.441305,0.23376999999999998,0.519225,0.34348,0.56087,0.25034999999999996,0.52132,0.25826,0.52224,0.17825999999999997,0.626085,0.24782500000000002,0.426085,0.8543499999999999,0.376085,0.82174,0.52174,0.726085,0.6913050000000001,0.826085,0.591305,0.75,0.6347849999999999,0.78913,0.38478499999999993,0.752175,0.68913,0.69348,0.28695500000000007,0.680435,0.36956500000000003,0.6347849999999999,0.5586949999999999,0.76623,0.48077499999999995,0.65652,0.43913,0.74965,0.47868,0.7417400000000001,0.47775999999999996,0.82174,0.373915,0.752175,0.573915,1
0.7708999999999999,0.425695,0.66873,0.133125,0.23994,0.56966,0.340555,0.534055,0.396285,0.57585,0.26315999999999995,0.45511,0.218265,0.5774,0.41795499999999997,0.273995,0.33127,0.48297,0.24768,0.464395,0.818885,0.8080499999999999,0.0,0.171825,0.29325999999999997,0.70058,0.57585,0.44427,0.488005,0.22089999999999999,0.23684,0.54489,0.22910000000000008,0.5743050000000001,0.33126999999999995,0.8668750000000001,0.76006,0.43033999999999994,0.6594450000000001,0.46594500000000005,0.603715,0.42415,0.73684,0.54489,0.7817350000000001,0.4226,0.582045,0.726005,0.66873,0.51703,0.75232,0.535605,0.18111500000000003,0.19195000000000007,1.0,0.828175,0.70674,0.29942,0.42415,0.5557300000000001,0.511995,0.7791,0.7631600000000001,0.45511,0
0.35399,0.43209,0.27334499999999995,0.41596,0.241085,0.502545,0.23684,0.39558499999999996,0.23769,0.58319,0.26315999999999995,0.52377,0.22241,0.480475,0.09168000000000004,0.612055,0.287775,0.52122,0.325125,0.466895,0.359085,0.604415,0.24134499999999998,0.51588,0.24815500000000001,0.516755,0.32682500000000003,0.45076499999999997,0.14600999999999997,0.50934,0.302205,0.51613,0.64601,0.56791,0.726655,0.58404,0.758915,0.497455,0.7631600000000001,0.604415,0.76231,0.41681,0.73684,0.47623000000000004,0.77759,0.519525,0.90832,0.387945,0.712225,0.47878,0.674875,0.5331049999999999,0.640915,0.39558499999999996,0.7586550000000001,0.48412,0.751845,0.48324500000000004,0.673175,0.549235,0.85399,0.49066,0.6977949999999999,0.48387,1
0.104215,0.41574500000000003,0.5,0.5,0.21729499999999996,0.46563,0.30266,0.0,0.308205,0.002214999999999967,0.512195,0.233925,0.381375,0.4357,0.513305,0.024389999999999967,0.75499,0.07538999999999996,0.551,0.30598499999999995,0.71286,0.381375,0.95787,0.09644999999999998,0.67073,0.058760000000000034,1.0,0.152995,1.0,0.4357,0.5,0.5,0.895785,0.584255,0.5,0.5,0.782705,0.53437,0.6973400000000001,1.0,0.6917949999999999,0.997785,0.48780500000000004,0.7660750000000001,0.618625,0.5643,0.486695,0.9756100000000001,0.24500999999999995,0.92461,0.44899999999999995,0.694015,0.28713999999999995,0.618625,0.04213,0.9035500000000001,0.32926999999999995,0.94124,0.0,0.847005,0.0,0.5643,0.5,0.5,0
0.049419999999999964,0.41696500000000003,0.10350500000000001,0.31310499999999997,0.13505,0.247425,0.20108000000000004,0.135015,0.278485,0.09423999999999999,0.37794,0.06253500000000006,0.46781,0.07481000000000004,0.563055,0.06301999999999996,0.643695,0.10191500000000003,0.733175,0.17038000000000003,0.785675,0.23097499999999999,0.840795,0.300245,0.85922,0.37082499999999996,0.861845,0.44391,0.857375,0.527625,0.838495,0.59952,0.95058,0.583035,0.896495,0.686895,0.86495,0.752575,0.79892,0.864985,0.721515,0.90576,0.6220600000000001,0.937465,0.5321899999999999,0.92519,0.43694500000000003,0.93698,0.356305,0.898085,0.266825,0.82962,0.214325,0.7690250000000001,0.15920500000000004,0.699755,0.14078000000000002,0.629175,0.13815500000000003,0.55609,0.142625,0.472375,0.161505,0.40047999999999995,1
0.011429999999999996,0.404755,0.08658500000000002,0.268705,0.14114499999999996,0.20634000000000002,0.26016,0.07861000000000001,0.342955,0.03678500000000001,0.448555,0.030274999999999996,0.56627,0.07855000000000001,0.6601,0.04188000000000003,0.760725,0.102375,0.84137,0.25246,0.88704,0.332315,0.92688,0.410755,0.91657,0.50679,0.91183,0.596605,0.836445,0.66831,0.799715,0.7484999999999999,0.98857,0.595245,0.913415,0.731295,0.858855,0.79366,0.73984,0.9213899999999999,0.657045,0.9632149999999999,0.551445,0.969725,0.43372999999999995,0.92145,0.3399,0.95812,0.23927500000000002,0.897625,0.15863000000000005,0.74754,0.11295999999999995,0.667685,0.07311999999999996,0.589245,0.08343,0.49321000000000004,0.08816999999999997,0.40339499999999995,0.163555,0.33169000000000004,0.20028500000000005,0.25150000000000006,1
1.0,1.0,0.5,0.5,0.24593000000000004,0.8925099999999999,0.19706999999999997,0.335505,1.0,0.70684,0.5,0.5,0.5,0.5,0.0,0.6335500000000001,0.31759000000000004,0.81759,0.014660000000000062,1.0,1.0,1.0,0.0,0.798045,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.75407,0.10749000000000009,0.80293,0.6644950000000001,0.0,0.29316,0.5,0.5,0.5,0.5,1.0,0.36644999999999994,0.68241,0.18240999999999996,0.9853399999999999,0.0,0.0,0.0,1.0,0.201955,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0
0.12958000000000003,0.47513,0.10463,0.487285,0.10712500000000003,0.481035,0.16885,0.45026,0.160995,0.34424,0.12032999999999999,0.46326,0.126525,0.45779,0.14659499999999998,0.539265,0.181935,0.5,0.149895,0.443225,0.15908499999999998,0.439075,0.16491999999999996,0.422775,0.17920999999999998,0.43196,0.17146500000000003,0.412305,0.20120500000000002,0.426515,0.212725,0.42443,0.87042,0.52487,0.89537,0.512715,0.892875,0.518965,0.83115,0.54974,0.839005,0.65576,0.87967,0.53674,0.873475,0.5422100000000001,0.853405,0.460735,0.818065,0.5,0.850105,0.556775,0.8409150000000001,0.560925,0.83508,0.577225,0.82079,0.56804,0.828535,0.5876950000000001,0.7987949999999999,0.573485,0.787275,0.57557,1
0.0,1.0,0.5,0.5,0.11029499999999998,0.996325,0.09559000000000001,0.224265,0.70956,0.9742649999999999,0.5,0.5,0.5,0.5,0.13970500000000002,0.8860300000000001,0.132355,0.8014699999999999,0.5,0.5,0.40809,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.889705,0.003674999999999984,0.9044099999999999,0.7757350000000001,0.29044000000000003,0.025735000000000063,0.5,0.5,0.5,0.5,0.860295,0.1139699999999999,0.867645,0.1985300000000001,0.5,0.5,0.5919099999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0
0.0,0.491455,0.018925000000000025,0.51571,0.0,0.51718,0.0,0.525355,0.0048699999999999855,0.53546,0.004135000000000055,0.54501,0.0,0.578635,0.0,0.571285,0.008450000000000013,0.559065,0.0,0.592595,0.0,0.59636,0.005144999999999955,0.610415,0.01755000000000001,0.601215,0.027005,0.585615,0.017820000000000003,0.612805,0.06494499999999997,0.61648,1.0,0.508545,0.9810749999999999,0.48429,1.0,0.48282,1.0,0.474645,0.9951300000000001,0.46453999999999995,0.995865,0.45499,1.0,0.421365,1.0,0.42871499999999996,0.9915499999999999,0.44093499999999997,1.0,0.407405,1.0,0.40364,0.994855,0.38958499999999996,0.98245,0.39878499999999995,0.972995,0.414385,0.98218,0.38719499999999996,0.935055,0.38351999999999997,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0
0.02148,0.5604750000000001,0.18341000000000002,0.56345,0.018174999999999997,0.59121,0.014869999999999994,0.4577,0.03998500000000005,0.50562,0.08228500000000005,0.623595,0.0,0.656975,0.003635000000000055,0.60608,0.00661000000000006,0.60509,0.0,0.635825,0.034369999999999956,0.69729,0.0,0.5961650000000001,0.05603500000000006,0.657825,0.09286,0.61864,0.05452499999999999,0.659285,0.152345,0.707865,0.9785200000000001,0.43952499999999994,0.8165899999999999,0.43655,0.981825,0.40879,0.9851300000000001,0.5423,0.960015,0.49438000000000004,0.917715,0.376405,1.0,0.343025,0.996365,0.39392000000000005,0.99339,0.39491,1.0,0.364175,0.96563,0.30271000000000003,1.0,0.40383499999999994,0.9439649999999999,0.342175,0.9071400000000001,0.38136000000000003,0.9454750000000001,0.340715,0.847655,0.29213500000000003,1
0.357955,0.65909,0.5,0.5,0.15909,1.0,0.34659,0.020835000000000048,0.17803000000000002,0.467805,0.32576,0.92424,0.5,0.5,0.20454499999999998,0.679925,0.27462,0.90341,0.5,0.5,0.5,0.5,0.37879,0.410985,0.0,0.61932,0.469695,0.742425,0.41856,0.85038,0.5,0.5,0.642045,0.34091000000000005,0.5,0.5,0.84091,0.0,0.65341,0.979165,0.82197,0.532195,0.67424,0.07576000000000005,0.5,0.5,0.795455,0.320075,0.72538,0.09658999999999995,0.5,0.5,0.5,0.5,0.62121,0.5890150000000001,1.0,0.38068,0.530305,0.257575,0.58144,0.14961999999999998,0.5,0.5,0
0.02755000000000002,0.7465550000000001,0.0,0.51846,0.005510000000000015,0.93526,0.049585000000000046,0.16529,0.0,0.55052,0.0,0.562465,0.0,0.575085,0.0,0.588405,0.0,0.602455,0.0,0.61726,0.0,0.632855,0.0,0.64926,0.0,0.66652,0.0,0.684655,0.0,0.7037,0.0,0.723695,0.97245,0.2534449999999999,1.0,0.48153999999999997,0.99449,0.06474000000000002,0.950415,0.8347100000000001,1.0,0.44948,1.0,0.437535,1.0,0.42491500000000004,1.0,0.41159500000000004,1.0,0.39754500000000004,1.0,0.38273999999999997,1.0,0.36714500000000005,1.0,0.35074000000000005,1.0,0.33348,1.0,0.315345,1.0,0.2963,1.0,0.276305,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.189025,0.0,0.5,0.5,0.5,0.5,0.317075,0.859755,0.21950999999999998,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.44512,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.810975,1.0,0.5,0.5,0.5,0.5,0.682925,0.14024499999999995,0.78049,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.55488,0.5,0.5,0.5,0.5,0.5,0.5,0
0.0027550000000000074,0.49737,0.07958999999999994,0.556565,0.05881499999999995,0.582155,0.004695000000000005,0.531285,0.01758000000000004,0.53748,0.07389499999999999,0.48517,0.064195,0.60424,0.030594999999999983,0.564885,0.008510000000000018,0.544675,0.05062,0.499625,0.060819999999999985,0.52941,0.03316000000000002,0.59936,0.06210500000000002,0.5890299999999999,0.02853,0.582905,0.09873500000000002,0.628705,0.11707000000000001,0.63897,0.9972449999999999,0.50263,0.9204100000000001,0.443435,0.941185,0.417845,0.995305,0.468715,0.98242,0.46252000000000004,0.926105,0.51483,0.935805,0.39576,0.9694050000000001,0.43511500000000003,0.99149,0.455325,0.94938,0.500375,0.93918,0.47058999999999995,0.9668399999999999,0.40064,0.9378949999999999,0.41097000000000006,0.9714700000000001,0.417095,0.901265,0.37129500000000004,0.88293,0.36102999999999996,1
0.449325,0.445945,0.5,0.5,0.5,0.5,0.22635,0.08783999999999997,0.344595,0.0,0.5,0.5,0.5,0.5,0.31418999999999997,1.0,0.33446,1.0,0.5,0.5,0.5,0.5,0.71284,1.0,0.0,1.0,0.22297499999999998,0.618245,0.5,0.5,0.5,0.5,0.550675,0.554055,0.5,0.5,0.5,0.5,0.77365,0.9121600000000001,0.655405,1.0,0.5,0.5,0.5,0.5,0.68581,0.0,0.66554,0.0,0.5,0.5,0.5,0.5,0.28715999999999997,0.0,1.0,0.0,0.7770250000000001,0.38175499999999996,0.5,0.5,0.5,0.5,0
0.0,0.7861199999999999,0.004249999999999976,0.866855,0.05241000000000001,0.98725,0.0,0.67909,0.0,0.6161449999999999,0.18555,0.93201,0.0,0.787675,0.0,0.898015,0.116145,0.94476,0.016994999999999982,1.0,0.14939999999999998,0.87448,0.19027,0.88452,0.23111500000000001,0.88993,0.09489999999999998,1.0,0.0,1.0,0.347775,0.88056,1.0,0.21388000000000007,0.99575,0.13314499999999996,0.9475899999999999,0.012750000000000039,1.0,0.32091000000000003,1.0,0.38385500000000006,0.81445,0.06799,1.0,0.21232499999999999,1.0,0.10198499999999999,0.8838550000000001,0.055239999999999956,0.983005,0.0,0.8506,0.12551999999999996,0.8097300000000001,0.11548000000000003,0.768885,0.11007,0.9051,0.0,1.0,0.0,0.652225,0.11943999999999999,1
0.17045500000000002,0.814395,0.5,0.5,0.5,0.5,0.11363499999999999,0.0,0.0,0.64015,0.5,0.5,0.5,0.5,0.18939499999999998,0.6136349999999999,0.07954499999999998,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.969695,0.564395,0.96591,0.5,0.5,0.5,0.5,0.829545,0.18560500000000002,0.5,0.5,0.5,0.5,0.8863650000000001,1.0,1.0,0.35985,0.5,0.5,0.5,0.5,0.810605,0.38636500000000007,0.920455,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.030305000000000026,0.435605,0.034089999999999954,0.5,0.5,0.5,0.5,0
0.06858000000000003,0.40345,0.09539999999999998,0.29425500000000004,0.163985,0.22107500000000002,0.22720500000000005,0.15019,0.316475,0.092335,0.401915,0.07164499999999996,0.520305,0.06858000000000003,0.586205,0.12107499999999999,0.6705,0.171265,0.740995,0.21954,0.80115,0.29501999999999995,0.79617,0.371265,0.8151900000000001,0.45591,0.786205,0.53908,0.77433,0.599615,0.71456,0.65977,0.9314199999999999,0.59655,0.9046000000000001,0.705745,0.836015,0.778925,0.7727949999999999,0.84981,0.6835249999999999,0.9076649999999999,0.598085,0.928355,0.479695,0.9314199999999999,0.413795,0.878925,0.3295,0.828735,0.25900500000000004,0.7804599999999999,0.19884999999999997,0.70498,0.20382999999999996,0.628735,0.18480999999999992,0.54409,0.21379499999999996,0.46092,0.22567000000000004,0.400385,0.28544,0.34023000000000003,1
0.29000000000000004,0.8049999999999999,0.5,0.5,0.0,1.0,0.04999999999999999,0.0,0.28500000000000003,0.18,0.5,0.5,0.5,0.5,0.16499999999999998,0.645,0.08000000000000002,1.0,0.5,0.5,0.5,0.5,0.395,0.15999999999999998,0.0,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.71,0.19500000000000006,0.5,0.5,1.0,0.0,0.95,1.0,0.715,0.8200000000000001,0.5,0.5,0.5,0.5,0.835,0.355,0.9199999999999999,0.0,0.5,0.5,0.5,0.5,0.605,0.8400000000000001,1.0,0.61,0.5,0.5,0.5,0.5,0.5,0.5,0
0.0,0.383025,0.04298000000000002,0.239935,0.1099,0.13928000000000001,0.2617,0.07888999999999996,0.361805,0.04135,0.452665,0.058760000000000034,0.6099,0.04298000000000002,0.67084,0.122415,0.7567999999999999,0.177365,0.822635,0.27693,0.87051,0.35419,0.85419,0.482045,0.858655,0.559715,0.82481,0.640915,0.756255,0.722525,0.68716,0.7665949999999999,1.0,0.616975,0.95702,0.760065,0.8901,0.8607199999999999,0.7383,0.9211100000000001,0.6381950000000001,0.95865,0.547335,0.94124,0.3901,0.95702,0.32916,0.8775850000000001,0.24320000000000008,0.822635,0.177365,0.72307,0.12949,0.64581,0.14581,0.5179549999999999,0.14134500000000005,0.44028500000000004,0.17518999999999996,0.359085,0.243745,0.277475,0.31284,0.23340500000000008,1
0.04323500000000002,0.09206999999999999,0.864865,0.0,0.69733,0.221325,0.472975,0.35135,0.592995,0.551205,0.51579,0.5448500000000001,0.492995,0.517015,0.49446,0.502685,0.49829,0.499515,0.49976,0.499625,0.500015,0.499905,0.500015,0.49999,0.500005,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.956765,0.90793,0.135135,1.0,0.30267,0.778675,0.5270250000000001,0.64865,0.40700499999999995,0.44879500000000005,0.48421000000000003,0.45514999999999994,0.5070049999999999,0.482985,0.50554,0.49731499999999995,0.50171,0.5004850000000001,0.50024,0.500375,0.499985,0.500095,0.499985,0.5000100000000001,0.49999499999999997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
0.392855,0.54762,0.333335,0.464285,0.40476,0.40476,0.38095,0.45238,0.29762,0.488095,0.34524,0.52381,0.34524,0.52381,0.35714500000000005,0.559525,0.333335,0.47619,0.34524,0.5,0.392855,0.559525,0.32143,0.52381,0.389455,0.51145,0.40476,0.5,0.415015,0.51017,0.42652999999999996,0.509385,0.607145,0.45238,0.6666650000000001,0.5357149999999999,0.59524,0.59524,0.61905,0.54762,0.70238,0.511905,0.65476,0.47619,0.65476,0.47619,0.642855,0.44047499999999995,0.6666650000000001,0.52381,0.65476,0.5,0.607145,0.44047499999999995,0.67857,0.47619,0.610545,0.48855000000000004,0.59524,0.5,0.584985,0.48983,0.57347,0.490615,1
0.0,0.57377,0.0,0.47541,0.213115,0.508195,0.17213,0.491805,0.07377,0.516395,0.139345,0.5,0.15574,0.581965,0.40164,0.57377,0.17220999999999997,0.58588,0.163935,0.483605,0.0,0.64754,0.34426,0.67213,0.23807499999999998,0.601625,0.336065,0.516395,0.360655,0.72131,0.2541,0.532785,1.0,0.42623,1.0,0.52459,0.7868850000000001,0.49180500000000005,0.82787,0.508195,0.92623,0.48360499999999995,0.860655,0.5,0.84426,0.41803500000000005,0.59836,0.42623,0.82779,0.41412000000000004,0.8360650000000001,0.5163949999999999,1.0,0.35246,0.65574,0.32787,0.761925,0.39837500000000003,0.6639349999999999,0.48360499999999995,0.639345,0.27869,0.7459,0.46721500000000005,0
0.009089999999999987,0.5,0.05686499999999994,0.484345,0.06875500000000001,0.47714,0.09999999999999998,0.5,0.154545,0.477275,0.10328500000000002,0.45782,0.11441000000000001,0.452105,0.186365,0.372725,0.15909,0.436365,0.14663000000000004,0.43696,0.15698,0.432535,0.12727500000000003,0.386365,0.177095,0.42456,0.16363499999999997,0.486365,0.19642500000000002,0.417675,0.20579999999999998,0.414615,0.99091,0.5,0.9431350000000001,0.515655,0.931245,0.52286,0.9,0.5,0.8454550000000001,0.522725,0.8967149999999999,0.54218,0.88559,0.547895,0.813635,0.627275,0.84091,0.563635,0.85337,0.56304,0.84302,0.567465,0.872725,0.6136349999999999,0.822905,0.57544,0.836365,0.5136350000000001,0.8035749999999999,0.582325,0.7942,0.585385,1
0.30357,0.238095,0.89412,0.44329,0.58314,0.8818900000000001,0.166665,0.49405,0.08928500000000006,0.29762,0.83615,0.34635499999999997,0.6739850000000001,0.8183400000000001,0.267855,0.42262,0.22619,0.47024,0.75915,0.27519499999999997,0.738255,0.73797,0.339285,0.14881,0.240145,0.30576000000000003,0.214285,0.30357,0.774455,0.649575,0.372795,0.779185,0.69643,0.761905,0.10587999999999997,0.55671,0.41686,0.11810999999999994,0.8333349999999999,0.50595,0.9107149999999999,0.70238,0.16385000000000005,0.653645,0.32601499999999994,0.18165999999999993,0.732145,0.57738,0.77381,0.52976,0.24085,0.724805,0.261745,0.26203,0.6607149999999999,0.85119,0.759855,0.69424,0.7857149999999999,0.69643,0.225545,0.350425,0.627205,0.22081499999999998,0
0.06555500000000003,0.535555,0.0,0.51247,0.0,0.534445,0.06111000000000005,0.49889,0.08221999999999996,0.53222,0.0,0.536435,0.0,0.6,0.06555500000000003,0.473335,0.06,0.51889,0.0,0.55763,0.0,0.593335,0.07778000000000002,0.48222,0.0,0.57081,0.08888999999999997,0.573335,0.0,0.578045,0.0,0.72111,0.934445,0.464445,1.0,0.48753,1.0,0.46555500000000005,0.93889,0.5011099999999999,0.91778,0.46778,1.0,0.463565,1.0,0.4,0.934445,0.5266649999999999,0.94,0.48111000000000004,1.0,0.44237000000000004,1.0,0.40666500000000005,0.92222,0.51778,1.0,0.42918999999999996,0.9111100000000001,0.42666499999999996,1.0,0.42195499999999997,1.0,0.27888999999999997,1
0.28181999999999996,0.563635,0.20909,0.572725,0.40909,0.836365,0.327275,0.51818,0.354545,0.527275,0.354545,0.354545,0.31818,0.70909,0.4,0.50909,0.31818,0.472725,0.436365,0.254545,0.19090999999999997,0.41818,0.336365,0.41818,0.29451,0.535135,0.327275,0.527275,0.436365,0.68182,0.354545,0.645455,0.71818,0.436365,0.79091,0.42727499999999996,0.59091,0.16363499999999997,0.672725,0.48182,0.645455,0.47272499999999995,0.645455,0.645455,0.68182,0.29091,0.6,0.49090999999999996,0.68182,0.5272749999999999,0.563635,0.745455,0.8090900000000001,0.58182,0.663635,0.58182,0.70549,0.464865,0.672725,0.47272499999999995,0.563635,0.31818,0.645455,0.354545,0
0.0,0.9622649999999999,0.0,0.12264000000000003,0.254715,0.5283,0.18868000000000001,0.5,0.0,0.50027,0.27358499999999997,0.462265,0.18868000000000001,0.5283,0.005610000000000059,0.500425,0.23585,0.5,0.23585,0.462265,0.024050000000000016,0.50056,0.0,0.103775,0.039039999999999964,0.50064,0.028299999999999992,1.0,0.0,0.28302,0.28302,0.556605,1.0,0.037735000000000074,1.0,0.8773599999999999,0.745285,0.4717,0.81132,0.5,1.0,0.49973,0.726415,0.5377350000000001,0.81132,0.4717,0.9943899999999999,0.499575,0.76415,0.5,0.76415,0.5377350000000001,0.97595,0.49944,1.0,0.896225,0.96096,0.49936,0.9717,0.0,1.0,0.71698,0.71698,0.443395,1
0.13095,0.08333500000000005,0.88095,0.61905,0.333335,0.57143,0.27381,0.57143,0.836425,0.43596,0.333335,0.5,0.35714500000000005,0.5357149999999999,0.6910700000000001,0.24418499999999999,0.38095,0.488095,0.27381,0.47619,0.416665,0.63095,0.7862750000000001,0.55117,0.37555499999999997,0.755395,0.0,0.5,0.8333349999999999,0.52381,0.36905,0.488095,0.86905,0.916665,0.11904999999999999,0.38095,0.6666650000000001,0.42857,0.72619,0.42857,0.16357500000000003,0.56404,0.6666650000000001,0.5,0.642855,0.46428500000000006,0.3089299999999999,0.755815,0.61905,0.511905,0.72619,0.52381,0.5833349999999999,0.36905,0.21372499999999994,0.44882999999999995,0.624445,0.24460499999999996,1.0,0.5,0.16666500000000006,0.47619,0.63095,0.511905,0
0.28125,0.479165,0.208335,0.552085,0.302085,0.5,0.333335,0.53125,0.260415,0.5,0.354165,0.447915,0.229165,0.489585,0.28125,0.6145849999999999,0.322915,0.6145849999999999,0.333335,0.458335,0.375,0.40625,0.302085,0.59375,0.27994,0.55032,0.291665,0.541665,0.208335,0.65625,0.333335,0.53125,0.71875,0.5208349999999999,0.7916650000000001,0.44791499999999995,0.6979150000000001,0.5,0.6666650000000001,0.46875,0.7395849999999999,0.5,0.6458349999999999,0.5520849999999999,0.7708349999999999,0.5104150000000001,0.71875,0.38541500000000006,0.6770849999999999,0.38541500000000006,0.6666650000000001,0.5416650000000001,0.625,0.59375,0.6979150000000001,0.40625,0.7200599999999999,0.44967999999999997,0.7083349999999999,0.45833500000000005,0.7916650000000001,0.34375,0.6666650000000001,0.46875,1
